conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1961592839923720642,Sat Aug 30 00:52:32 +0000 2025,0,Bisa klo mau jadi dpr dikasih kualifikasi minimal S1 lulusan univ ternama biar PADA GA GOUBLOK JADI ANGGOTA. RAKYAT CARI KERJA MINIMAL S1 GAJI GA SAMPE 3 JT SEHARI EMOSI AJG,1961592839923720642,,,in,,0,0,0,https://x.com/undefined/status/1961592839923720642,318457687,
1961368355383992461,Sat Aug 30 00:51:48 +0000 2025,0,@LouiseM40035 @halupulisi Sama aja satu kolam apakabar dia kasih medali dn kursi ke mantan koruptor saat awal demo???? Naikin gaji hakim dn tunjangan DPR??? Lalu naikin pajak dll??? Lu pikir? Satu kolam semua jadi STOP mikir nih org gk tau apa2 .. Gk salah sangking gk salah nya sampe budeq,1961592657962307656,,LouiseM40035,in,,0,0,0,https://x.com/undefined/status/1961592657962307656,1968527377,
1961408391785644212,Sat Aug 30 00:51:03 +0000 2025,0,@kompascom Turun kan gaji DPR,1961592467742232951,,kompascom,in,,0,0,0,https://x.com/undefined/status/1961592467742232951,850966296082604032,
1961592345906061680,Sat Aug 30 00:50:34 +0000 2025,0,SE INDONESIA NIH KENA PENYAKIT HATI??? KECUALI KAUM LO GITU?? MELEK NJING KEBIJAKAN PRESIDEN LO SKRG JG PUNYA EFEK BUAT KEBERLANGSUNGAN HIDUP LO JG OH LUPAA DARI KMREN GAADA SUARA PAS GAJI DPR NAIK JD LO TERIMA TERIMA AJA YAAA BAGUS LO AJA SONO GUE OGAHH BANGSAT,1961592345906061680,,,in,,0,0,0,https://x.com/undefined/status/1961592345906061680,1206220654615261184,
1961368355383992461,Sat Aug 30 00:50:11 +0000 2025,0,@Prabuseno13 @halupulisi Sama aja satu kolam apakabar dia kasih medali dn kursi ke mantan koruptor saat awal demo???? Naikin gaji hakim dn tunjangan DPR??? Lalu naikin pajak dll??? Lu pikir? Satu kolam semua jadi STOP mikir nih org gk tau apa2 ,1961592248547917867,,Prabuseno13,in,,0,0,0,https://x.com/undefined/status/1961592248547917867,1968527377,
1961588734891315236,Sat Aug 30 00:49:28 +0000 2025,0,@seninteruss Biar gak makin panas mending temuin lah itu para pendemo lalu gaji beserta tunjanganya DPR turunin Pajak jangan naik biar rakyat adem,1961592068008219099,,seninteruss,in,,0,0,0,https://x.com/undefined/status/1961592068008219099,1621361098455941122,
1961591623562990024,Sat Aug 30 00:47:42 +0000 2025,0, Ga membela DPR katanya Demo nya kita mau menuntut DPR woy takut bgt anggota dpr ketemu bos nya (rakya) inget ya gaji dpr itu dari RAKYAT,1961591623562990024,,,in,,0,0,0,https://x.com/undefined/status/1961591623562990024,1504782330581331969,
1961448784954818600,Sat Aug 30 00:47:16 +0000 2025,0,@hariantimeline Jadi anggota DPR itu cuma ingin jabatan dan gaji..otaknya ga perlu ..pantesan UU yang dihasilkan DPR banyak banget direvisi MK...,1961591514439848446,,hariantimeline,in,,0,0,0,https://x.com/undefined/status/1961591514439848446,155214865,
1961427879969058956,Sat Aug 30 00:41:06 +0000 2025,0,@IMachjar @yaniarsim @ahmadsahroni88 @NasDem Kenapa ya bnyk artis yg jadi anggota DPR. Apa itu memang sdh benar2 wakil rakyat? Eko modal ngelawak. Kuya modal hipnotis Mulan modal goyang.. jd bingung yg diwakilkan siapa? Yg pasti duit mereka sdh bnyk. Kenapa msh serakah dgn gaji dr jabatan anggota DPR?,1961589964531274026,,IMachjar,in,,0,0,0,https://x.com/undefined/status/1961589964531274026,1148585496026550274,
1961570500142150130,Sat Aug 30 00:41:06 +0000 2025,0,@qiuteasy Ini demo karna kenaikan gaji dpr dan tunjangan wow itu kan sama kenaikan pajak? Semoga demo kali ini ada hasilnya lah ,1961589963084238885,,qiuteasy,in,,0,1,0,https://x.com/undefined/status/1961589963084238885,2757426963,
1961589933581504881,Sat Aug 30 00:40:59 +0000 2025,0,@grok benarkah gaji DPR di Indonesia yang naik ada campur tangan presiden?,1961589933581504881,,grok,in,,0,1,0,https://x.com/undefined/status/1961589933581504881,1290660570912428033,
1961408391785644212,Sat Aug 30 00:40:56 +0000 2025,0,@kompascom Pajak naik aza pada diam .. giliran gaji DPR dan tunjangan pada joget ... apa yg mau dibenahin kalau cuma buat cari nama doang ..,1961589923217383528,,kompascom,in,,0,0,0,https://x.com/undefined/status/1961589923217383528,3188250656,
1961589748239344120,Sat Aug 30 00:40:15 +0000 2025,1,Pak prabowo kerusuhan ini terjadi karena rakyat hidup semakin susah trus berbagai macam pajak dinaikan oleh sri muliyani ditambah kisruh ijazah jokowi yg tdk kunjung usai hukum yg carut marut silfester tdk ditahan pinalnya gaji dan tunjangan dpr naik anggota DPR joget2.,1961589748239344120,,,in,,0,0,0,https://x.com/undefined/status/1961589748239344120,1852974827055026176,
1961386001726935133,Sat Aug 30 00:39:29 +0000 2025,0,@Bambangmulyonoo Halahbazerkebo prvokator smber biangkerok DPR gaji100jt arogan pajak rkyat dinaikan 500%DPR joget2 nantangin rakyat giliran di datangin DPR VS polisi ktua DPRnya kabur kok yg disalahin polisi PDhal mrka mkan gaji dr rakyat tuk prbaiki nasip rakyat bjingan yg mesti dibbarkan DPR,1961589554697433268,,Bambangmulyonoo,in,,0,1,0,https://x.com/undefined/status/1961589554697433268,2574046178,
1961330099384447326,Sat Aug 30 00:39:17 +0000 2025,0,@danananae Negara lain juga punya penjabat tapi gajinya setara rakyat bahkan ada yang lebih kecil. Masa negara ini gaji+tunjangan untuk DPR melampaui banget batasnya. Bukan gak terima tapi kinerja DPR gak semuanya berjalan kebanyakan cuma cari muka ,1961589506790023404,,danananae,in,,0,1,0,https://x.com/undefined/status/1961589506790023404,1331649574511886337,
1961589456479408338,Sat Aug 30 00:39:05 +0000 2025,0,Akar masalah pd arogansi &amp; nir-empati elit politik thdp kesulitan rakyat Pak @prabowo Mbak @puanmaharani_ri segera potong gaji+fasilitas menteri ketua anggota DPR pejabat BUMN Bu @smindrawatii utk menambal APBN. Bukan dng bebani rakyat dng pajak brutal https://t.co/U33wFcFz4f,1961589456479408338,,,in,,0,1,0,https://x.com/undefined/status/1961589456479408338,1425292800,
1961589100093608233,Sat Aug 30 00:37:40 +0000 2025,0,ALLAHUAKBAR dia ini pelawak coy bukan presiden. disaat semua kericuhan ini sampe anarkis dan ga konsusif korban dimana-mana itu semua karena kebijakan lu wo gaji dpr 3jt/hari??? bukan elu wo yang ngomong?? mbok ya nek urip uteke ra gur gae motorik ta mbahhhhi,1961589100093608233,,,in,,0,1,0,https://x.com/undefined/status/1961589100093608233,1176794097173946369,
1961588981700903390,Sat Aug 30 00:37:12 +0000 2025,0,DPR dapet gaji 3/4 juta perbulan itu udah paling bener soalnya kinerja lo semua bobrok pinter juga kaga sekolah sampe S2 aja kaga gaji 150 juta anjing anjing kalau mau gaji segitu minimal bener kinerjanya lagian gk perlu tunjangan dan rumah dinas anjg buat apa sih,1961588981700903390,,,in,,0,0,0,https://x.com/undefined/status/1961588981700903390,983229732148752384,
1961588039630950829,Sat Aug 30 00:35:23 +0000 2025,0,Rakyat sama aparat posisinya sama sama dirugikan dpr gaji mereka sama kecilnya sama gaji warga sipil. Bingung juga jadi parcok sih mau harus gimana? Mau ngelawan dpr? Dipecat dong?? In this economy??? Bro,1961588523703963948,,thaddeuzs,in,,0,1,0,https://x.com/undefined/status/1961588523703963948,1001252762804371456,
1961588376492278249,Sat Aug 30 00:34:48 +0000 2025,0,Gaji DPR itu dari pajak atau uang rakyat jadi ga usah sok paling playing victim deh. Najis.,1961588376492278249,,,in,,0,0,0,https://x.com/undefined/status/1961588376492278249,1470548367889420296,
1961427529232957565,Sat Aug 30 00:29:38 +0000 2025,0,@joey_ardiva @DPR_RI Mereka punya pikiran?? punya akal sehat gasih? ga ngotak bgt main kabur gitu aja mana hasil nyata dari gaji yg GEDE itu?,1961587076526477544,,joey_ardiva,in,,0,0,0,https://x.com/undefined/status/1961587076526477544,1485038225949589506,
1961392521579495703,Sat Aug 30 00:29:34 +0000 2025,0,@rexlapisfisip Makanya pake nalar bro...Lo pangkat kecil dgn gaji kecil resiko besar cuman dijadikan martir oleh mereka yg gaji 1 hari buat Lo sebulan..akhirnya dipecat...wahai polisi mending bersatu dgn rakyat utk membubarkan dpr,1961587062764888334,,rexlapisfisip,in,,0,0,0,https://x.com/undefined/status/1961587062764888334,1520381536604139520,
1961417081632485761,Sat Aug 30 00:28:56 +0000 2025,0,@Uge41429711 @DPR_RI @prabowo Baru saja menikmati gaji banyak koq suruh mundur,1961586900306948111,,Uge41429711,in,,0,0,0,https://x.com/undefined/status/1961586900306948111,1603571774377299968,
1961583523913166999,Sat Aug 30 00:28:43 +0000 2025,1,Gaji anggota DPR mencapai ratusan juta setiap bulan sementara UMR di Jakarta hanya 5 4 juta. Apakah hal itu sebanding dengan kerja keras yang kita lakukan? Jelas tidak. Sementara rakyat berjuang keras mereka justru menikmati kemewahan tanpa memikirkan kepentingan rakyat.,1961586845407658051,,callmestev_,in,,0,1,0,https://x.com/undefined/status/1961586845407658051,1844587770490286080,
1961586638376898996,Sat Aug 30 00:27:57 +0000 2025,0,kenapa gw yakin banget isu nya dibuat-buat digoreng dari yg udah ada? ya karena disinformasinya banyak banget framing cuplikan yg dipotong padahal bisa dari jauh-jauh hari demo in dpr gaji mereka juga sama aja gede dr dulu yang sekarang skema aja yg berubah,1961586655296630827,,OmDento,in,,0,1,0,https://x.com/undefined/status/1961586655296630827,98631648,
1961586404007497982,Sat Aug 30 00:26:57 +0000 2025,22, Segera cabut semua keputusan kenaikan gaji dan tunjangan anggota @DPR_RI Reshuffle kabinet bersihkan kabinet dari pengaruh Solo Copot Kapolri Makzulkan Fufufafa https://t.co/IrenYg7Igj,1961586404007497982,https://pbs.twimg.com/media/Gzj0bv8bkAQ2Yoi.jpg,,in,,0,7,10,https://x.com/undefined/status/1961586404007497982,1267940786991099905,
1961460653060972955,Sat Aug 30 00:26:55 +0000 2025,0,@Ari3Ghozi @prabowo @puanmaharani_ri Setuju Prof R.Kasali seharusnya pemerintah dan DPR meninjau lagi kebijakan yg mencekik rakyat sementara mereka tampilkan gaya hidup hedon tanpa empati. Pajak naik gaji DPR naik 3jt/hari adalah contoh kebijakan yg tidak berpihak ke rakyat banyak.,1961586395455393884,,Ari3Ghozi,in,,0,0,0,https://x.com/undefined/status/1961586395455393884,1074253046039818240,
1961586284369166521,Sat Aug 30 00:26:29 +0000 2025,0,Lebih tepatnya mininmal punya otak etika hati nurani dan hidup tau diri. Udah dibayar sama rakyat ya kerja anjingggg jangan kebanyakan ngeluh monyet. GAJI dan TUNJANGAN DPR itu BEBAN NEGARA bukan GAJI GURU,1961586284369166521,,,in,,0,0,0,https://x.com/undefined/status/1961586284369166521,1535643735668977664,
1961586163644563811,Sat Aug 30 00:26:00 +0000 2025,0,why do dpr glorifying themself like bitch u just ngerancang ngesahin RUU and then you think that you're super important so you need more gaji buat bayar your glamour lifestyle bills? https://t.co/vIG7iE1nDt,1961586163644563811,https://pbs.twimg.com/tweet_video_thumb/Gzj0OCLbkAA6yse.jpg,,en,,0,0,0,https://x.com/undefined/status/1961586163644563811,1862907551920406528,
1961586132095021392,Sat Aug 30 00:25:53 +0000 2025,0,gimana kalau gaji DPR sesuai UMR jakarta kena pajak penghasilan. jadi nanti yg mau jadi DPR orang yang mau bener2 mngabdi dan jadi wakil rakyat,1961586132095021392,,,in,,0,1,0,https://x.com/undefined/status/1961586132095021392,1862381309206962176,
1961329045834203619,Sat Aug 30 00:25:47 +0000 2025,0,@kompascom Tuntutan Rakyat yg UTAMA : TURUNKAN GAJI ANGGOTA DPR MAKSIMAL 2X UMR ITU SUDAH TAKE HOME PAY ,1961586108040650975,,kompascom,in,,0,0,0,https://x.com/undefined/status/1961586108040650975,247882879,
1961445059817345176,Sat Aug 30 00:25:38 +0000 2025,0,@kegblgnunfaedh Halahhh udah berapa kali DPR berulah? Semua petinggi² kita loh hampir ga beres semua. Hal² gak masuk akal pun di buat kayak pajak dan undang² aneh pun di sahkan. Rakyat koar2 ga di dengar Puncaknya ya gara2 gaji kalian ga masuk akalll di hitungan kami,1961586068983259580,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1961586068983259580,1382300448439242754,
1961586001081778452,Sat Aug 30 00:25:21 +0000 2025,1,kenapa harus #bubarkandpr @DPR_RI? karena tak menghasilkan solusi bagi rakyat. padahal rakyat sudah mengeluarkan banyak duit untuk gaji mereka. jumlah anggota: 580an gaji: anggap saja min 2M/bulan (bisa lebih) total 1.16T/bulan diberikan untuk orang² bodoh dan tolol. #17an,1961586001081778452,,,in,,0,0,0,https://x.com/undefined/status/1961586001081778452,153628179,
1961167401409728518,Sat Aug 30 00:25:12 +0000 2025,0,@msaid_didu @bang_dasco @fadlizon @Dahnilanzar @prabowo Ganti kapolri. Ganti mendagri. Potong 50% gaji DPR dan pejabat. Copot posisi wakil menteri ga guna cuma pemborosan anggaran.,1961585961646879006,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1961585961646879006,1150201102077325312,
1961377298981978175,Sat Aug 30 00:24:21 +0000 2025,0,@SoniaEryka Yg hrs di bubarin itu manusia gk tau diri yg di dpr dn pejabat buta duit naikin pajak dn gaji di kondisi rakyat lg susah. Mereka itu yg hrs di bubarkan,1961585749645824038,,SoniaEryka,in,,0,0,0,https://x.com/undefined/status/1961585749645824038,178620165,
1961585715449643070,Sat Aug 30 00:24:13 +0000 2025,0,Sabtu minggu DPR libur. Oknumnya pd kabur ke Luar Negeri dan ntah kabur ke rumah siapa di? Mereka pemerintah ga dengar. Masyarakat yg dirugikan fasilitas umum RS yg kerja warga indonesia. Jangan SARA jangan Salah sasaran. Jangan gaji pejabat dg uang pajak rakyat yg ga kerja.,1961585715449643070,,,in,,0,0,0,https://x.com/undefined/status/1961585715449643070,1681278765807312897,
1961397223050154352,Sat Aug 30 00:24:05 +0000 2025,0,@worksfess Engga Saya kerja jd Dpr terima gaji joget,1961585678913081512,,worksfess,in,,0,0,0,https://x.com/undefined/status/1961585678913081512,1822709687772708866,
1961267059934847035,Sat Aug 30 00:23:36 +0000 2025,0,@detikcom Berbuat lebih baik? Mudah: teriakkan pembatalan kenaikan gaji dan tunjangan anggota DPR Bisa? https://t.co/E9isg5Gz9w,1961585558939210048,,detikcom,in,,0,0,0,https://x.com/undefined/status/1961585558939210048,176926697,
1961585539557285973,Sat Aug 30 00:23:31 +0000 2025,7,siapa yang setuju kalo aku aja yang jadi presiden? nanti dpr gaji nya cuma 15 jt perbulan (udah ikut anggaran lainnya) sekalian kalo mau jadi polisi MINIMAL S1 dan dpr MINIMAL S2. nanti kalo mau demo gpp aku bakal turun ke lapangan kita ngomong baik baik sambil minum kopi,1961585539557285973,,,in,,0,2,2,https://x.com/undefined/status/1961585539557285973,1643446759434358785,
1961585477901050339,Sat Aug 30 00:23:17 +0000 2025,0,Mahal ini wee ya Allah :((( Ga rela uang pajak buat byr gaji dewan tp transumnya dirusak.. sama aja dong tetep byr pajak. Anggaran DPR sama Polri ambil aja deh sama BA BUN buat bayar kerugian negara ini,1961585477901050339,,,in,,0,0,0,https://x.com/undefined/status/1961585477901050339,499588341,
1961393320649011418,Sat Aug 30 00:22:45 +0000 2025,0,@DPR_RI HAPUSKAN SELURUH TUNJANGAN DPR CUKUP GAJI POKOK AJA MASIH MAU GA MENGABDI UNTUK RAKYAT WAHAI SI PALING INGIN DIHORMATI?????,1961585345654657162,,DPR_RI,in,,0,0,0,https://x.com/undefined/status/1961585345654657162,556530601,
1961344986852856263,Sat Aug 30 00:22:42 +0000 2025,0,@JohnAlbertJA @msaid_didu Analoginya lucu! Tapi Uya Kuya udah klarifikasi joget itu apresiasi musisi setelah acara bukan soal gaji. Dia minta maaf dan aktif di Komisi VI DPR. Pendapat publik beda-beda ada yg kritik ada yg dukung prestasinya. Gimana menurut lu? ,1961585334753615917,,JohnAlbertJA,in,,0,1,0,https://x.com/undefined/status/1961585334753615917,1720665183188922368,
1961569254035091901,Sat Aug 30 00:22:22 +0000 2025,0,@alisyarief DPR hanya 5 thn pun dpt pensiun seumur hidup. Wahai menkeu PNS diberi pensiun rata² mrk mengabdi 30-40 thn lho! Itupun pensiunan msh dianggap beban negara. Selama mengabdi dgn gaji pokok yg kecil. Msh lbh tinggi UMP di Jabodetabek drpd gaji PNS setingkat S1 dan S2 yg nol dinas.,1961585249496043587,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1961585249496043587,852327811,
1961585163651162255,Sat Aug 30 00:22:02 +0000 2025,0,[GALERI] Jumat (29/08) sejumlah massa berkumpul dalam aksi #RakyatInginRevolusi di depan Gedung Dewan Perwakilan Rakyat Daerah Jawa Barat (DPRD Jabar). Aksi ini merupakan respons berbagai kesewenangan petinggi negara mulai dari gaji DPR hingga Affan Kurniawan https://t.co/WT9VBaFZ6p,1961585163651162255,https://pbs.twimg.com/media/GzjzTztakAAqv43.jpg,,in,,0,1,0,https://x.com/undefined/status/1961585163651162255,223417530,
1961575692501749878,Sat Aug 30 00:20:49 +0000 2025,1,@cakimiNOW Tidak bisa hanya dengan doa. Anda punya kader di dpr dprd. Lakukan yg riil. Misalnya kembalikan gaji jika merasa tdk berguna,1961584857416622398,,cakimiNOW,in,,0,0,0,https://x.com/undefined/status/1961584857416622398,2949766056,
1961393320649011418,Sat Aug 30 00:20:47 +0000 2025,0,@DPR_RI ENAK BANGET YA LU ORG KERJA NYA CUMA TIDUR + JOGET² GADA HASIL KERJA TAPI GAJI DAN TUNJANGAN NYA SELANGIT SEDANGKAN RAKYAT MATI MATIAN KERJA UNTUK MEMBAYAR PAJAK YANG DIMANA UTK GAJI KALIAN DIKORUPSI PULA LAGI ITU JGN MENTANG MENTANG LU CUCU SOEKARNO WIBAWA LU GADA SM SEKALI,1961584849325801621,,01Waruwu,in,,0,0,0,https://x.com/undefined/status/1961584849325801621,1582671285389127680,
1960658557054935420,Sat Aug 30 00:19:45 +0000 2025,0,@tempodotco DPR katanya wakil rakyat tpi suara rkyat GK prnh mereka perhatikn disuruh rkyat buat UU perampasan aset koruptor GK dibuat buat makanya rkyat marah apalagi gaji dn tunjangan mereka membebani rkyat rkyat menduga sarang korupsi ,1961584589602000976,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961584589602000976,1494011332328554496,
1961577380016980218,Sat Aug 30 00:19:28 +0000 2025,1,@rayestu Kemarin ada yg usul bagus: gaji pejabat dan DPR diberikan berdasarkan pengali UMR. Jadi klo mau naik gaji naikin UMR yg berarti musti naikin perekonomian.,1961584519515078707,,rayestu,in,,0,0,0,https://x.com/undefined/status/1961584519515078707,90878541,
1961584296608895397,Sat Aug 30 00:18:35 +0000 2025,0,Harga beras naik. Pajak naik. Presiden teriak² efisiensi. Dana daerah buat rakyat dipotong. And here we go. Gaji DPR naik. Kalo ada yang ga marah karena hal ini fiks dia ikut kebagian duit haram itu.,1961584296608895397,,,in,,0,0,0,https://x.com/undefined/status/1961584296608895397,1014869748620976128,
1961426108571648073,Sat Aug 30 00:17:33 +0000 2025,0,@KompasTV Anggota DPR yg TOLOL ga usah di kasih jabatan rugi negara gaji nya besar,1961584037560201309,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1961584037560201309,1834486679945838592,
1961581017103569213,Sat Aug 30 00:05:33 +0000 2025,0,kasian liat polisi jd berantem sm rakyat mpe ada korban jiwa akibat pemerintah malakin rakyat gaji DPR naek rakyat makin susah malah dijogetin aja. sementara anggota2 @DPR_RI yg kmrn provokasi kemarahan rakyat pd ngilang healing k luar negeri nasib bani indonesia.,1961581017103569213,,,in,,0,0,0,https://x.com/undefined/status/1961581017103569213,142148720,
1961439706954236040,Sat Aug 30 00:05:20 +0000 2025,1,@RatnaPuspi16942 @KaredokLeunca__ @DPR_RI Hrsnya bgt toh gaji mrk jg dr Kita .,1961580960362967448,,RatnaPuspi16942,in,,0,1,0,https://x.com/undefined/status/1961580960362967448,892290867582468097,
1961421473836654932,Sat Aug 30 00:03:58 +0000 2025,0,@tempodotco Ini semua karna Prabowo mengusulkan kenaikan gaji anggota DPR dan memerintahkan menteri keuangan menyiapkan uang sebanyak-banyaknya untuk mereka. Rakyat salah alamat harusnya yg di demo Eksekutif bukan Legislatif.,1961580617029816609,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961580617029816609,163632699,
1961272556738290149,Sat Aug 30 00:03:38 +0000 2025,0,@asistencamat @ganjarpranowo @puanmaharani_ri Benar banget harusnya beliau bisa menolak kenaikan gaji malah harusnya memberi usul ekonomi lagi kacau lebih baik gaji dpr setengahnya disumbangkan ke Negara,1961580534272069672,,asistencamat,in,,0,1,0,https://x.com/undefined/status/1961580534272069672,119407747,
1961422408298238391,Sat Aug 30 00:02:41 +0000 2025,2,@perjalananpuan @DPR_RI @prabowo @puanmaharani_ri Mulailah dengan: Menurunkan gaji DPR (anggota DPR pastilah berduit seharusnya tdk mengandalkan gaji) Tertibkan &amp; pecat anggota DPR yg secara jelas &amp; terbuka sdh membuat perkataan yg tdk pantas Segera sah kan undang2 perampasan aset koruptor,1961580294810862006,,perjalananpuan,in,,0,0,0,https://x.com/undefined/status/1961580294810862006,890433185179250689,
1961576836326211913,Fri Aug 29 23:48:56 +0000 2025,2,Sebaiknya semua kebijakan kenaikan gaji tunjangan ini itu anggota DPR RI dibatalkan @puanmaharani_ri .,1961576836326211913,,,in,,0,0,1,https://x.com/undefined/status/1961576836326211913,83831657,
1961574390279385520,Fri Aug 29 23:48:13 +0000 2025,1,@bangherwin Lucu ya Pajak dipake buat APBN APBN dipake buat gaji DPR Pajak DPR ditanggung APBN Dibolak balik logikanya-pun tidak memberikan dampak apapun! Kenapa semua orang jadi tolol gini sih,1961576655354564740,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1961576655354564740,61728941,
1961576552912810138,Fri Aug 29 23:47:49 +0000 2025,0,Minimal copot dulu tuh kapolri kalo u segitu gamaunya mundur @prabowo dan turunkan gaji dpr,1961576552912810138,,,in,,0,0,0,https://x.com/undefined/status/1961576552912810138,1944239331692228611,
1961525461621899650,Fri Aug 29 23:46:47 +0000 2025,3,@CakKhum Mental syahroni juga mental bangsat sampai kapan kalian sebagai anggota DPR menyadari bahwa kalian dipilih dan di Gaji oleh Rakyat,1961576292710834638,,CakKhum,in,,0,0,0,https://x.com/undefined/status/1961576292710834638,1738796060729036800,
1961576271294701919,Fri Aug 29 23:46:42 +0000 2025,1,Gaji tunjangan dll nguras duit pajak rakyat. Sudah pensiun masih dapat juga. Nggak sedikit rakyat yg masih lapar Otak dan perasaannya di mana ? Hanya syetan yg sanggup melakukan ini @DPR_RI @puanmaharani_ri @DPDRI https://t.co/B6VEyOiK0I,1961576271294701919,https://pbs.twimg.com/media/GzjrOQ3bUAAkNTa.jpg,,in,,0,0,0,https://x.com/undefined/status/1961576271294701919,1934994353421975552,
1961478526508691709,Fri Aug 29 23:46:01 +0000 2025,0,@Dara_Cega Ini jadi presiden kaga ada gunanya bukan nya berdiri di depan rakyat dan memperjuangkan kesusahan rakyat malah ngumpet kayak kecoa bagus aja DPR di bubarkan sekalian pemerintahan dan kabinet nya yg gendut itu juga di bubarkan di gaji dari uang rakyat kerjanya cuma omon*...,1961576101639282803,,Dara_Cega,in,,0,0,0,https://x.com/undefined/status/1961576101639282803,1495752229701455872,
1960652080261292087,Fri Aug 29 23:45:25 +0000 2025,0,@prabowo Gaji mrk berdasarkan UMR Dan bayarkan tunjangan mereka secara natura. Kami berharap yg mau jadi anggota DPR nanti adalah org2 yg motivasinya mengabdi buat negeri bukan motivasi utama mencari penghasilan!,1961575950648578457,,AbdjulJhony,in,,0,1,0,https://x.com/undefined/status/1961575950648578457,1623286002264723457,
1961354314607399215,Fri Aug 29 23:44:38 +0000 2025,0,@BebekShuba Apa bedanya dia sama DPR yang arogan? Beda di nominal gaji?,1961575752224444818,,BebekShuba,in,,0,0,0,https://x.com/undefined/status/1961575752224444818,1021701001760264192,
1961575731957567875,Fri Aug 29 23:44:33 +0000 2025,0,mulut2 mereka ini emang yg jadi pemicu udahmah rakyat lagi marah liat kenaikan gaji DPR korupsi pajak naik segala macem eh denger mereka mulutnya lemes joget2,1961575731957567875,,,in,,0,1,1,https://x.com/undefined/status/1961575731957567875,702525456,
1961575492374729022,Fri Aug 29 23:43:36 +0000 2025,0,Kalo gaji anggota DPR ikut skema UMR apa masih banyak orang mau nyaleg @DPR_RI ?,1961575492374729022,,,in,,0,0,0,https://x.com/undefined/status/1961575492374729022,367647731,
